TITLE,SECTION,SUB,CLS,CAT,DEG,FULL LAW DESCRIPTION,UCR DESCRIPTION,UCR CODE,IBR CODE
PL,470.23,2AIIBT,B,F,2,PL490.25/Crime Of Terrorism:Money Launder>$25000-Support Terrorism-2nd,All Other Offenses (Except Traffic),43,90Z
PL,470.23,2AIT,B,F,2,PL490.25/Crime Of Terrorism:Money Launder>$25000-Support Terrorism-2nd,All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AI,C,F,2,"Money Launder-Sup Terror 2:Conduct Trans>$25,000- Promote Crim Conduct",All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AII,C,F,2,"Money Launder-Support Terror 2:Conduct Trans>$25,000- Conceal Property",All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AIII,C,F,2,"Money Launder-Support Terror 2:Conduct Trans>$25,000- Avoid Reporting",All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AIIIT,B,F,2,PL490.25/Crime Of Terrorism:Money Launder>$25000-Support Terrorism-2nd,All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AIIT,B,F,2,PL490.25/Crime Of Terrorism:Money Launder>$25000-Support Terrorism-2nd,All Other Offenses (Except Traffic),43,90Z
PL,470.23,3AIT,B,F,2,PL490.25/Crime Of Terrorism:Money Launder>$25000-Support Terrorism-2nd,All Other Offenses (Except Traffic),43,90Z
PL,470.24,,B,F,1,Money Laundering In Support Of Terrorism-1st Degree,All Other Offenses (Except Traffic),43,90Z
PL,470.24,00T,A,F,1,PL490.25/Crime Of Terrorism:Money Laundering-Support Terrorism-1st Deg,All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIA,B,F,1,"Money Launder-Supt Terror 1:Conduct Trans>$75,000-Promote Crim Conduct",All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIAT,A,F,1,PL490.25/Crime Of Terrorism:Money Launder>$75000-Support Terrorism-1st,All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIB,B,F,1,"Money Launder-Support Terror 1:Conduct Trans>$75,000-Commit Tax Felony",All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIBT,A,F,1,PL490.25/Crime Of Terrorism:Money Launder>$75000-Support Terrorism-1st,All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIIA,B,F,1,"Money Launder-Support Terror 1:Conduct Trans>$75,000-Conceal Proceeds",All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIIAT,A,F,1,PL490.25/Crime Of Terrorism:Money Launder>$75000-Support Terrorism-1st,All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIIB,B,F,1,"Money Launder-Support Terror 1:Conduct Trans>$75,000- Avoid Reporting",All Other Offenses (Except Traffic),43,90Z
PL,470.24,1AIIBT,A,F,1,PL490.25/Crime Of Terrorism:Money Launder>$75000-Support Terrorism-1st,All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AI,B,F,1,"Money Launder-Sup Terror 1:Conduct Trans>$125,000-Promote Crim Conduct",All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AII,B,F,1,"Money Launder-Support Terror 1:Conduct Trans>$125,000-Conceal Proceeds",All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AIII,B,F,1,"Money Launder-Support Terror 1:Conduct Trans>$125,000-Avoid Reporting",All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AIIIT,A,F,1,"PL490.25/Crime Of Terrorism:Money Launder>$125,000-Support Terror-1st",All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AIIT,A,F,1,"PL490.25/Crime Of Terrorism:Money Launder>$125,000-Support Terror-1st",All Other Offenses (Except Traffic),43,90Z
PL,470.24,2AIT,A,F,1,"PL490.25/Crime Of Terrorism:Money Launder>$125,000-Support Terror-1st",All Other Offenses (Except Traffic),43,90Z
PL,490.10,,D,F,2,Solicit Or Provide Support For Act Of Terrorism 2nd,All Other Offenses (Except Traffic),43,90Z
PL,490.10,00T,C,F,2,PL490.25/Crime Of Terrorism:Solicit/Provide Support-Act Of Terrorism-2,All Other Offenses (Except Traffic),43,90Z
PL,490.15,,C,F,1,Solicit Or Provide Support For Act Of Terrorism 1st,All Other Offenses (Except Traffic),43,90Z
PL,490.15,00T,B,F,1,PL490.25/Crime Of Terrorism:Solicit/Provide Support-Act Of Terrorism-1,All Other Offenses (Except Traffic),43,90Z
PL,490.20,,D,F,0,Making A Terroristic Threat,Simple Assault,37,13C
PL,490.20,01,D,F,0,Making A Terroristic Threat,Simple Assault,37,13C
PL,490.30,,C,F,2,Hindering Prosecution Of Terrorism 2nd,All Other Offenses (Except Traffic),43,90Z
PL,490.30,00T,B,F,2,PL490.25/Crime Of Terrorism: Hindering Prosecution Of Terrorism- 2nd,All Other Offenses (Except Traffic),43,90Z
PL,490.35,,B,F,1,Hindering Prosecution Terrorism 1st,All Other Offenses (Except Traffic),43,90Z
PL,490.35,00T,A,F,1,PL490.25/Crime Of Terrorism:Hindering Prosecution Of Terrorism-1st,All Other Offenses (Except Traffic),43,90Z
PL,490.37,,C,F,3,Criminal Possession Of A Chemical/Biological Weapon-3rd Degree,Dangerous Weapons,20,520
PL,490.40,,B,F,2,Criminal Possession Of A Chemical/Biological Weapon-2nd Degree,Dangerous Weapons,20,520
PL,490.40,02,B,F,2,Criminal Poss Chem/Bio Weapon 2nd: Intent To Injure/Kill > 2 Persons,Dangerous Weapons,20,520
PL,490.40,1BI,B,F,2,Crim Poss Chem/Bio Weapon-2:Caus Inj/Death & Coerce Civilian Populatn,Dangerous Weapons,20,520
PL,490.40,1BII,B,F,2,Crim Poss Chem/Bio Weapon-2nd: Caus Inj/Death & Influence Gov't Policy,Dangerous Weapons,20,520
PL,490.40,1BIII,B,F,2,Crim Poss Chem/Bio Weapon 2nd: Caus Inj/Death & Affect Gov't,Dangerous Weapons,20,520
PL,490.45,,A,F,1,Criminal Possession Of A Chemical/Biological Weapon-1st Degree,Dangerous Weapons,20,520
PL,490.45,02,A,F,1,Crim Poss Chem/Bio Weapon-1st:Chem Agent-Intent Injure/Kill >2 Persons,Dangerous Weapons,20,520
PL,490.45,03,A,F,1,Crim Poss Chem/Bio Weapon-1st:Biological Agent-Intent To Injure/kill,Dangerous Weapons,20,520
PL,490.45,1BI,A,F,1,Crim Poss Chem/Bio Weapon-1:Cause Inj/Death & Coerce Civilian Populatn,Dangerous Weapons,20,520
PL,490.45,1BII,A,F,1,Crim Poss Chem/Bio Weapon-1:Cause Injry/Death & Influence Gov't Policy,Dangerous Weapons,20,520
PL,490.45,1BIII,A,F,1,Crim Poss Chem/Bio Weapon-1:Cause Inj/Death & Affect Conduct Of Gov't,Dangerous Weapons,20,520
PL,490.47,,B,F,3,Crim Use Chemical/Biological Weapon-3rd:Create Grave Risk Death/Injury,Dangerous Weapons,20,520
PL,490.50,,A,F,2,Criminal Use Of Chemical/Biological Weapon-2nd Degree,Dangerous Weapons,20,520
PL,490.50,02A,A,F,2,Crim Use Chem/Biol Weapon-2nd:Cause Injury- Coerce Civilian Population,Dangerous Weapons,20,520
PL,490.50,02B,A,F,2,Crim Use Chem/Biol Weapon-2nd: Cause Injury To Influence Gov't Policy,Dangerous Weapons,20,520
PL,490.50,02C,A,F,2,Crim Use Chem/Biol Weapon-2nd: Cause Injury To Affect Conduct Of Gov't,Dangerous Weapons,20,520
PL,490.55,,A,F,1,Criminal Use Of Chemical/Biological Weapon-1st Degree,Dangerous Weapons,20,520
PL,490.55,02,A,F,1,Crim Use Chem/Bio Weapon-1:Chemical Agent-Cause Injury/Death>2 Persons,Dangerous Weapons,20,520
PL,490.55,03,A,F,1,Criminal Use Chem/Bio Weapon-1st: Biological Agent- Cause Injury/death,Dangerous Weapons,20,520
PL,490.55,1BI,A,F,1,Crim Use Chem/Bio Weapon-1: Cause Inj/Death-Intent Coerce Civilian Pop,Dangerous Weapons,20,520
PL,490.55,1BII,A,F,1,Crim Use Chem/Bio Weapon-1:Cause Inj/Death-Intent Influence Gov Policy,Dangerous Weapons,20,520
PL,490.55,1BIII,A,F,1,Crim Use Chem/Bio Weapon-1: Cause Inj/Death To Affect Conduct Of Gov't,Dangerous Weapons,20,520
PL,496.02,,E,F,4,Corrupting The Government - 4th Degree - Engage in Scheme to Defraud,Fraud,31,26A
PL,496.03,,D,F,3,Corrupting The Government 3rd - Engage in Scheme to Defraud >$1000,Fraud,31,26A
PL,496.04,,C,F,2,Corrupting The Government 2nd - Engage in Scheme to Defraud >$20000,Fraud,31,26A
PL,496.05,,B,F,1,Corrupting The Government 1st - Engage in Scheme to Defraud >$100000,Fraud,31,26A
POL,075,,E,F,0,Bribery Members Of Legislature,All Other Offenses (Except Traffic),43,90Z
POL,077,,E,F,0,Unlawful Fee Payment Legislative Employee,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01A,,V,0,Operate A Snowmobile While Ability Is Impaired By Alcohol -1st Offense,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01A,U,M,0,Operate Snowmobile While Ability Impaired By Alcohol -Prior Conviction,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01B,E,F,0,Operate A Snowmobile With .08 Of 1 Percent Alcohol-2 Prior Convictions,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01B,U,M,0,Operate Snowmobile With .08 Of 1% Alcohol-1st Or 2nd Offense,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01C,E,F,0,Operate A Snowmobile While Intoxicated - 2 Prior Convictions,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01C,U,M,0,Operate A Snowmobile While Intoxicated - 1st Or 2nd Offense,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01D,E,F,0,Operate A Snomobile While Ability Impaired By Drug-2 Prior Convictions,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,01D,U,M,0,Operate A Snowmobile While Ability Impaired By Drug-1st Or 2nd Offense,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,03A,,V,0,Operate Snowmobile While Operating Privileges Suspended,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,03B,U,M,0,Operate Snowmobile While Suspended And In Violation PRL 25.24 Sub 01,All Other Offenses (Except Traffic),43,90Z
PRL,25.24,05B,,V,0,Refusal To Take Breath Test- Snowmobile Operator,All Other Offenses (Except Traffic),43,90Z
RP,338,,E,F,0,Sell/Lease Before Filing Offering Statement,All Other Offenses (Except Traffic),43,90Z
RP,338,05A,E,F,0,Sell/Lease Before Statement,All Other Offenses (Except Traffic),43,90Z
RP,431,,E,F,0,Forge/Fraud Stamping Of Title Certificate,All Other Offenses (Except Traffic),43,90Z
RR,053-E,,D,F,0,Unlawful Interference With A Railroad Train,All Other Offenses (Except Traffic),43,90Z
SW,147,,E,F,0,"Misuse Food Stamps:Value Greater Than $1,000",All Other Offenses (Except Traffic),43,90Z
SW,374-D,,A,M,0,Fee For Child Placmt-1st Offense,All Other Offenses (Except Traffic),43,90Z
TAX,0481,02,E,F,0,Attempt Evade Tax/20000 Cigarettes,All Other Offenses (Except Traffic),43,90Z
TAX,1803,,E,F,4,Criminal Tax Fraud In The Fourth Degree,All Other Offenses (Except Traffic),43,90Z
TAX,1804,,D,F,3,Criminal Tax Fraud In The Third Degree,All Other Offenses (Except Traffic),43,90Z
TAX,1805,,C,F,2,Criminal Tax Fraud In The Second Degree,All Other Offenses (Except Traffic),43,90Z
TAX,1806,,B,F,1,Criminal Tax Fraud In The First Degree,All Other Offenses (Except Traffic),43,90Z
TAX,1808,,E,F,0,Personal Income Tax-Repeated Failure To File For 3 Consecutive Yrs,All Other Offenses (Except Traffic),43,90Z
TAX,1809,,E,F,0,Corporate Tax-Repeated Failure To File For 3 Consecutive Yrs,All Other Offenses (Except Traffic),43,90Z
TAX,1812,,E,F,0,Motor Fuel Tax-Felony Violation,All Other Offenses (Except Traffic),43,90Z
TAX,1812,A,E,F,0,Motor Fuel Tax-Attempt To Evade Or Defeat Tax,All Other Offenses (Except Traffic),43,90Z
TAX,1812,C,E,F,0,Dealer-Knowingly Possess Untaxed Fuel,All Other Offenses (Except Traffic),43,90Z
TAX,1812,F,E,F,0,Motor Fuel Tax-Make Or Produce Fraudulent Or False Manifest,All Other Offenses (Except Traffic),43,90Z
TAX,1812-B,,E,F,0,"Unregistered Distributor-2nd Viol Greater Than 2,900 Gallons",All Other Offenses (Except Traffic),43,90Z
TAX,1812-C,,E,F,0,Unlicensed Terminal Operator,All Other Offenses (Except Traffic),43,90Z
TAX,1812-D,B,E,F,0,"Offensive Load Greater Than 2,900 Gallon Unlicensed Importer",All Other Offenses (Except Traffic),43,90Z
TAX,1812-F,,E,F,0,Article 13-A Tax Violation - Felony,All Other Offenses (Except Traffic),43,90Z
TAX,1812-F,C,E,F,0,Art 13-A Tax Viol-Make Fraudulent Movement Tracking Doc/Tax>$1000,All Other Offenses (Except Traffic),43,90Z
TAX,1813,,E,F,0,Liquor Tax Felony Violation,All Other Offenses (Except Traffic),43,90Z
TAX,1813,E,A,M,0,Liquor Tax Violation-Unregistered Distributor(State),All Other Offenses (Except Traffic),43,90Z
TAX,1813,E,E,F,0,Liquor Tax Violation-Unregistered Distributor(State),All Other Offenses (Except Traffic),43,90Z
TAX,1813,E1,A,M,0,Liquor Tax Violation-Unregistered Distributor(State),All Other Offenses (Except Traffic),43,90Z
TAX,1813,E1,E,F,0,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs,All Other Offenses (Except Traffic),43,90Z
TAX,1813,E2,E,F,0,Liquor Tax Viol-Unregistered Distributor Greater Than 360 L,All Other Offenses (Except Traffic),43,90Z
TAX,1813,F,A,M,0,Liquor Tax Violation-Unregistered Distributor (city),All Other Offenses (Except Traffic),43,90Z
TAX,1813,F,E,F,0,Liquor Tax Violation-Unregistered Distributor(city),All Other Offenses (Except Traffic),43,90Z
TAX,1813,F1,A,M,0,Liquor Tax Violation-Unregistered Distributor(city),All Other Offenses (Except Traffic),43,90Z
TAX,1813,F1,E,F,0,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs,All Other Offenses (Except Traffic),43,90Z
TAX,1813,F2,E,F,0,Liquor Tax Violation-Unregistered Distributor Greater Than 360 Liters,All Other Offenses (Except Traffic),43,90Z
TAX,1813,G,A,M,0,Liquor Tax Violation - Possess Untaxed Liquor - More Than 90 Liters,All Other Offenses (Except Traffic),43,90Z
TAX,1813,G,B,M,0,Liquor Tax Violation - Knowingly Possess Untaxed Liquor,All Other Offenses (Except Traffic),43,90Z
TAX,1813,G,E,F,0,Liquor Tax Violation - Possess Untaxed Liquor-More Than 360 Liters,All Other Offenses (Except Traffic),43,90Z
TAX,1814,A,E,F,0,Evade Cigarette/Tobacco Tax Imposed By Article 20,All Other Offenses (Except Traffic),43,90Z
TAX,1814,AI,E,F,0,"Evade Cigarette Tax-10,000 Or More Cigarettes",All Other Offenses (Except Traffic),43,90Z
TAX,1814,AII,E,F,0,"Evade Tobacco Tax-22,000 or More Cigars",All Other Offenses (Except Traffic),43,90Z
TAX,1814,AIII,E,F,0,Evade Tobacco Tax-Greater Than 439lb or 2 or More Prev Convictions,All Other Offenses (Except Traffic),43,90Z
TAX,1814,B,A,M,0,Poss or Transport or Offer for Sale Unstampd Cigarettes Subject to Tax,All Other Offenses (Except Traffic),43,90Z
TAX,1814,B,E,F,0,Possess Or Transport Or Sell Unstampd Cigarettes Prev Conv Within 5yrs,All Other Offenses (Except Traffic),43,90Z
TAX,1814,C1,E,F,0,"Willfully Possess/Transport/Sell 10,000 Or More Unstamped Cigarettes",All Other Offenses (Except Traffic),43,90Z
TAX,1814,C2,D,F,0,"Willfully Possess/Transport/Sell 30,000 Or More Unstamped Cigarettes",All Other Offenses (Except Traffic),43,90Z
TAX,1814,F,A,M,0,Cigarette Tax-Other Article 20 Violation,All Other Offenses (Except Traffic),43,90Z
TAX,1814,G,E,F,0,Make or Knowingly Possess/Use Counterfeit Cigarette Tax Stamp,All Other Offenses (Except Traffic),43,90Z
TAX,1814,H1,U,M,0,Possess/Transport More Than 10 Lb Tobacco or 500 Cigars-Tax Unpaid,All Other Offenses (Except Traffic),43,90Z
TAX,1814,H2,U,M,0,Possess/Transport More Than 15 LB Tobacco Or 750 Cigars-Tax Unpaid,All Other Offenses (Except Traffic),43,90Z
TAX,1814,H3,A,M,0,Possess/Transport More Than 50 LB Tobacco Or 2500 Cigars-Tax Unpaid,All Other Offenses (Except Traffic),43,90Z
TAX,1814,H3,E,F,0,Poss/Trans More Than 50 LB Tobacco Or 2500 Cigars-Tax Not Pd-2 Priors,All Other Offenses (Except Traffic),43,90Z
TAX,1814,I,B,M,0,Make Or Knowingly Use/Purchase Counterfeit Dealer Registration Cert,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,,A,M,0,Cigarette Tax Non-Distributor 500 Lb Tobacco,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,,E,F,0,Cigarette Tax Non-Distributor-3rd Offense,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,,U,M,0,Cigarette Tax Non-Distributor 1 Lb Tobacco,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,A,A,M,0,Cigarette Tax Non-Distributor 500 Lb Tobacco,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,A,E,F,0,Cigarette Tax Non-Distributor-3rd Offense,All Other Offenses (Except Traffic),43,90Z
TAX,1814-A,A,U,M,0,Cigarette Tax Non-Distributor 1 Lb Tobacco,All Other Offenses (Except Traffic),43,90Z
TAX,1817,,E,F,0,Sales Tax Violation,All Other Offenses (Except Traffic),43,90Z
TAX,1817,C,E,F,0,"Sales Tax-Failure To Collect Tax Greater Than $10,000",All Other Offenses (Except Traffic),43,90Z
TAX,1912-B,,A,M,0,"Unregistered Distributor-1st Viol Less Than 2,900 Gallons",All Other Offenses (Except Traffic),43,90Z
UN,0807-3,,D,F,0,Violation Integrity Betting System,All Other Offenses (Except Traffic),43,90Z
UN,0918-1,,E,F,0,Simulate Air Raid Signal,All Other Offenses (Except Traffic),43,90Z
VTL,0392-A,,E,F,0,Sell/Buy Fraudulent License/Registration-2nd Offense,All Other Offenses (Except Traffic),43,90Z
VTL,0392-A,,U,M,0,Sell/Buy Fraud License/Registration-1st Offense,All Other Offenses (Except Traffic),43,90Z
VTL,0415-A,01,E,F,0,Unregistered Vehicle Dismantler,All Other Offenses (Except Traffic),43,90Z
VTL,0421,02,E,F,0,Dealer Sells Vehicle/Trailer/Parts With Altered/Defaced VIN,All Other Offenses (Except Traffic),43,90Z
VTL,0421,03,E,F,0,Person Sells Vehicle/Trailer/Parts With Altered/Defaced VIN,All Other Offenses (Except Traffic),43,90Z
VTL,0426,,E,F,0,False Report Of Stolen Vehicle,All Other Offenses (Except Traffic),43,90Z
VTL,0600,02A,D,F,0,Operator Leave Scene Of Accident- Injury Resulting In Death,All Other Offenses (Except Traffic),43,90Z
VTL,0600,02A,E,F,0,Operator Leave Scene Of Personal Injury Accident-Prior Offense,All Other Offenses (Except Traffic),43,90Z
VTL,0600,02AA,E,F,0,Operator Leave Scene Of Accident Resulting In Serious Injury,All Other Offenses (Except Traffic),43,90Z
VTL,1192,,D,F,0,DWI:Alcohol Or Drugs-3rd Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,,E,F,0,DWI: Alcohol Or Drugs - 2nd Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,,U,M,0,DWI:Alcohol Or Drugs-1st Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01,,I,0,Driving While Ability Impaired By The Consumption of Alcohol,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01,U,M,0,DWAI Alcohol- 2 Or More Prior Convictions VTL 1192 within 10 Years,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01B,D,F,0,DWAI Alc-School Bus W/Student-2 Prior Conv Designated Offenses In 10yr,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01B,E,F,0,DWAI Alc-School Bus W/Student-Prior Conv Designated Offense W/in 10 Yr,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01B,U,M,0,DWAI Alcohol-School Bus Carrying Student Passenger,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01C,,I,0,Driving While Ability Impaired By Alcohol- Commercial Vehicle,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01C,D,F,0,DWAI Alcohol-Comm Motor Veh-2 Prior Conv Designated Offenses In 10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01C,E,F,0,DWAI Alcohol- Comm Motor Veh-Prior Conv Designated Offense W/in 10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01C,U,M,0,DWAI Alcohol- Commercial Motor Vehicle,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01S,D,F,0,DWAI Alc Special Vehicle-2 Prior Conv Designated Offenses W/in 10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01S,E,F,0,DWAI Alcohol Special Vehicle-Prior Conv Designated Offense W/in 10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,01S,U,M,0,DWAI Alcohol-Special Vehicle Per VTL 1192 1(d),Driving Under The Influence - Alcohol,39,90D
VTL,1192,02,D,F,0,Operate MV .08 Of 1% Or More Alcohol-2 Prior Conv Desig Off W/in 10yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02,E,F,0,Operate MV .08 Of 1% Or More Alcohol-Prior Conv Desig Off W/in 10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02,U,M,0,Operate Motor Veh With .08 of 1% Alcohol Or More In Blood- 1st Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02B,E,F,0,DWI .08 Of 1% Or More Alcohol-Operate School Bus W/Student Passenger,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02C,D,F,0,DWI:Commercial Motor Veh .08 Of 1% Or More-2 Prior Conv Desig Off-10yr,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02C,E,F,0,DWI:Commercial Motor Veh .08 Of 1% Or More-Prior Conv Desig Off-10 Yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02C,U,M,0,DWI: Commercial Motor Vehicle- .08 Of 1% Alcohol Or More-1st Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02S,D,F,0,Oper Special Veh .08 Of 1% Or More Alc- 2 Prev Conv Desig Off In 10yrs,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02S,E,F,0,Oper Special Veh W/.08 Of 1% Or More Alc-Prev Conv Desig Off W/in 10yr,Driving Under The Influence - Alcohol,39,90D
VTL,1192,02S,U,M,0,Operate Special Vehicle W/.08 Of 1% Or More Alcohol In Blood-1st Off,Driving Under The Influence - Alcohol,39,90D
VTL,1192,03,D,F,0,DWI: 2 Previous Convictions Of Designated Offenses Within 10 Years,Driving Under The Influence - Alcohol,39,90D
VTL,1192,03,E,F,0,DWI: Previous Conviction Of Designated Offense Within 10 Years,Driving Under The Influence - Alcohol,39,90D
VTL,1192,03,U,M,0,Driving While Intoxicated- 1st Offense,Driving Under The Influence - Alcohol,39,90D
VTL,1192,03B,E,F,0,DWI: Operate School Bus With Student Passenger,Driving Under The Influence - Alcohol,39,90D
